,implementing_agency_name,numeric_year,country_name,dac_category_name,region_name,income_group_name,constant_amount
12498,Dept. of State,2012,Nigeria,Governance,Sub-Saharan Africa,Lower Middle Income Country,2585916
12499,Dept. of State,2012,Nigeria,Health and Population,Sub-Saharan Africa,Lower Middle Income Country,661267
12502,Dept. of State,2012,Oman,Economic Growth,Middle East and North Africa,High Income Country,929614
12503,Dept. of State,2012,Oman,Governance,Middle East and North Africa,High Income Country,504670
12504,Dept. of State,2012,Pakistan,Economic Growth,South and Central Asia,Lower Middle Income Country,1007194
12506,Dept. of State,2012,Pakistan,Governance,South and Central Asia,Lower Middle Income Country,71422151
12507,Dept. of State,2012,Pakistan,Humanitarian,South and Central Asia,Lower Middle Income Country,17668451
12509,Dept. of State,2012,Panama,Economic Growth,Western Hemisphere,Upper Middle Income Country,127498
12510,Dept. of State,2012,Panama,Governance,Western Hemisphere,Upper Middle Income Country,1717098
12513,Dept. of State,2012,PapuaNewGuinea,Governance,East Asia and Oceania,Lower Middle Income Country,530102
12514,Dept. of State,2012,Paraguay,Governance,Western Hemisphere,Upper Middle Income Country,2016879
12515,Dept. of State,2012,Peru,Governance,Western Hemisphere,Upper Middle Income Country,53154806
12517,Dept. of State,2012,Philippines,Economic Growth,East Asia and Oceania,Lower Middle Income Country,273767
12518,Dept. of State,2012,Philippines,Governance,East Asia and Oceania,Lower Middle Income Country,7411698
12520,Dept. of State,2012,Romania,Other,Europe and Eurasia,Upper Middle Income Country,137387
12521,Dept. of State,2012,Russia,Economic Growth,Europe and Eurasia,Upper Middle Income Country,1057593
12523,Dept. of State,2012,Russia,Governance,Europe and Eurasia,Upper Middle Income Country,11348627
12524,Dept. of State,2012,Russia,Humanitarian,Europe and Eurasia,Upper Middle Income Country,1376703
12526,Dept. of State,2012,Rwanda,Governance,Sub-Saharan Africa,Low Income Country,128777
12527,Dept. of State,2012,Rwanda,Humanitarian,Sub-Saharan Africa,Low Income Country,1765876
12529,Dept. of State,2012,SaudiArabia,Economic Growth,Middle East and North Africa,High Income Country,381674
12530,Dept. of State,2012,Senegal,Governance,Sub-Saharan Africa,Low Income Country,351910
12531,Dept. of State,2012,Serbia,Economic Growth,Europe and Eurasia,Upper Middle Income Country,377698
12532,Dept. of State,2012,Serbia,Governance,Europe and Eurasia,Upper Middle Income Country,6101512
12533,Dept. of State,2012,Serbia,Humanitarian,Europe and Eurasia,Upper Middle Income Country,1366934
12534,Dept. of State,2012,SierraLeone,Governance,Sub-Saharan Africa,Low Income Country,2414445
12536,Dept. of State,2012,Singapore,Economic Growth,East Asia and Oceania,High Income Country,338864
12537,Dept. of State,2012,SolomonIs,Governance,East Asia and Oceania,Lower Middle Income Country,437142
12538,Dept. of State,2012,Somalia,Governance,Sub-Saharan Africa,Low Income Country,146488988
12539,Dept. of State,2012,SouthAfrica,Economic Growth,Sub-Saharan Africa,Upper Middle Income Country,156750
12540,Dept. of State,2012,SouthAfrica,Governance,Sub-Saharan Africa,Upper Middle Income Country,867077
12541,Dept. of State,2012,SouthAfrica,Health and Population,Sub-Saharan Africa,Upper Middle Income Country,466192
12543,Dept. of State,2012,SSudan,Governance,Sub-Saharan Africa,Low Income Country,61725392
12544,Dept. of State,2012,SSudan,Humanitarian,Sub-Saharan Africa,Low Income Country,7606521
12545,Dept. of State,2012,SriLanka,Economic Growth,South and Central Asia,Lower Middle Income Country,384054
12546,Dept. of State,2012,SriLanka,Governance,South and Central Asia,Lower Middle Income Country,1494159
12548,Dept. of State,2012,Sudan,Governance,Sub-Saharan Africa,Lower Middle Income Country,6833246
12549,Dept. of State,2012,Suriname,Other,Western Hemisphere,Upper Middle Income Country,136524
12550,Dept. of State,2012,Swaziland,Governance,Sub-Saharan Africa,Lower Middle Income Country,150639
12551,Dept. of State,2012,Swaziland,Health and Population,Sub-Saharan Africa,Lower Middle Income Country,847304
12552,Dept. of State,2012,Syria,Governance,Middle East and North Africa,Lower Middle Income Country,7227730
12553,Dept. of State,2012,Syria,Humanitarian,Middle East and North Africa,Lower Middle Income Country,90714100
12554,Dept. of State,2012,Tajikistan,Economic Growth,South and Central Asia,Lower Middle Income Country,999937
12555,Dept. of State,2012,Tajikistan,Governance,South and Central Asia,Lower Middle Income Country,5079950
12556,Dept. of State,2012,Tanzania,Governance,Sub-Saharan Africa,Low Income Country,701520
12557,Dept. of State,2012,Tanzania,Health and Population,Sub-Saharan Africa,Low Income Country,3598064
12558,Dept. of State,2012,Tanzania,Humanitarian,Sub-Saharan Africa,Low Income Country,828452
12559,Dept. of State,2012,Tanzania,Other,Sub-Saharan Africa,Low Income Country,112646
12560,Dept. of State,2012,Thailand,Economic Growth,East Asia and Oceania,Upper Middle Income Country,451778
12561,Dept. of State,2012,Thailand,Governance,East Asia and Oceania,Upper Middle Income Country,5380383
12562,Dept. of State,2012,Thailand,Humanitarian,East Asia and Oceania,Upper Middle Income Country,29397651
12563,Dept. of State,2012,Timor-Leste,Governance,East Asia and Oceania,Lower Middle Income Country,679151
12564,Dept. of State,2012,Togo,Governance,Sub-Saharan Africa,Low Income Country,236258
12566,Dept. of State,2012,TrinidadandTobago,Governance,Western Hemisphere,High Income Country,359910
12567,Dept. of State,2012,Tunisia,Economic Growth,Middle East and North Africa,Lower Middle Income Country,408728
12568,Dept. of State,2012,Tunisia,Governance,Middle East and North Africa,Lower Middle Income Country,1781870
12570,Dept. of State,2012,Turkey,Economic Growth,Europe and Eurasia,Upper Middle Income Country,235072
12571,Dept. of State,2012,Turkey,Governance,Europe and Eurasia,Upper Middle Income Country,996647
12572,Dept. of State,2012,Turkey,Humanitarian,Europe and Eurasia,Upper Middle Income Country,9081873
12573,Dept. of State,2012,Turkmenistan,Economic Growth,South and Central Asia,Upper Middle Income Country,533088
12574,Dept. of State,2012,Turkmenistan,Governance,South and Central Asia,Upper Middle Income Country,830401
12575,Dept. of State,2012,Turkmenistan,Other,South and Central Asia,Upper Middle Income Country,758591
12576,Dept. of State,2012,Uganda,Governance,Sub-Saharan Africa,Low Income Country,3596002
12577,Dept. of State,2012,Uganda,Health and Population,Sub-Saharan Africa,Low Income Country,2728347
12578,Dept. of State,2012,Uganda,Humanitarian,Sub-Saharan Africa,Low Income Country,1343515
12580,Dept. of State,2012,Ukraine,Economic Growth,Europe and Eurasia,Lower Middle Income Country,378085
12581,Dept. of State,2012,Ukraine,Governance,Europe and Eurasia,Lower Middle Income Country,27394243
12586,Dept. of State,2012,Uzbekistan,Economic Growth,South and Central Asia,Lower Middle Income Country,376443
12587,Dept. of State,2012,Uzbekistan,Governance,South and Central Asia,Lower Middle Income Country,567527
12588,Dept. of State,2012,Venezuela,Governance,Western Hemisphere,Upper Middle Income Country,1742528
12590,Dept. of State,2012,Vietnam,Economic Growth,East Asia and Oceania,Lower Middle Income Country,200936
12591,Dept. of State,2012,Vietnam,Governance,East Asia and Oceania,Lower Middle Income Country,1948592
12592,Dept. of State,2012,Vietnam,Health and Population,East Asia and Oceania,Lower Middle Income Country,1627126
12593,Dept. of State,2012,Palestine,Governance,Middle East and North Africa,Lower Middle Income Country,114991249
12594,Dept. of State,2012,Palestine,Humanitarian,Middle East and North Africa,Lower Middle Income Country,21522145
12595,Dept. of State,2012,Yemen,Economic Growth,Middle East and North Africa,Lower Middle Income Country,1001149
12596,Dept. of State,2012,Yemen,Governance,Middle East and North Africa,Lower Middle Income Country,2907489
12597,Dept. of State,2012,Yemen,Humanitarian,Middle East and North Africa,Lower Middle Income Country,3572909
12598,Dept. of State,2012,Zambia,Health and Population,Sub-Saharan Africa,Lower Middle Income Country,2229946
12601,Dept. of State,2012,Zimbabwe,Governance,Sub-Saharan Africa,Low Income Country,1344541
12602,Dept. of State,2012,Zimbabwe,Health and Population,Sub-Saharan Africa,Low Income Country,158872
12604,Dept. of State,2013,Afghanistan,Economic Growth,South and Central Asia,Low Income Country,1573299
12605,Dept. of State,2013,Afghanistan,Governance,South and Central Asia,Low Income Country,481445907
12606,Dept. of State,2013,Afghanistan,Humanitarian,South and Central Asia,Low Income Country,50873847
12607,Dept. of State,2013,Afghanistan,Other,South and Central Asia,Low Income Country,354587
12608,Dept. of State,2013,Albania,Economic Growth,Europe and Eurasia,Upper Middle Income Country,337787
12609,Dept. of State,2013,Albania,Governance,Europe and Eurasia,Upper Middle Income Country,7535714
12610,Dept. of State,2013,Algeria,Economic Growth,Middle East and North Africa,Upper Middle Income Country,146296
12611,Dept. of State,2013,Algeria,Governance,Middle East and North Africa,Upper Middle Income Country,3642934
12612,Dept. of State,2013,Angola,Governance,Sub-Saharan Africa,Upper Middle Income Country,3599765
12614,Dept. of State,2013,Argentina,Economic Growth,Western Hemisphere,Upper Middle Income Country,233281
12615,Dept. of State,2013,Argentina,Governance,Western Hemisphere,Upper Middle Income Country,416665
12616,Dept. of State,2013,Armenia,Economic Growth,Europe and Eurasia,Lower Middle Income Country,384627
12617,Dept. of State,2013,Armenia,Governance,Europe and Eurasia,Lower Middle Income Country,4816388
12618,Dept. of State,2013,Armenia,Humanitarian,Europe and Eurasia,Lower Middle Income Country,186365
12620,Dept. of State,2013,Armenia,Other,Europe and Eurasia,Lower Middle Income Country,227499
12621,Dept. of State,2013,Azerbaijan,Economic Growth,Europe and Eurasia,Upper Middle Income Country,341489
12622,Dept. of State,2013,Azerbaijan,Governance,Europe and Eurasia,Upper Middle Income Country,5060897
12623,Dept. of State,2013,Azerbaijan,Humanitarian,Europe and Eurasia,Upper Middle Income Country,237178
12626,Dept. of State,2013,Bahrain,Governance,Middle East and North Africa,High Income Country,1169999
12628,Dept. of State,2013,Bangladesh,Governance,South and Central Asia,Lower Middle Income Country,5326154
12629,Dept. of State,2013,Bangladesh,Humanitarian,South and Central Asia,Lower Middle Income Country,1163153
12633,Dept. of State,2013,Belarus,Governance,Europe and Eurasia,Upper Middle Income Country,3010601
12636,Dept. of State,2013,Bhutan,Governance,South and Central Asia,Lower Middle Income Country,573428
12638,Dept. of State,2013,Bolivia,Governance,Western Hemisphere,Lower Middle Income Country,13554516
12639,Dept. of State,2013,Bolivia,Other,Western Hemisphere,Lower Middle Income Country,135387
12640,Dept. of State,2013,BosniaandHerz,Economic Growth,Europe and Eurasia,Upper Middle Income Country,469395
12641,Dept. of State,2013,BosniaandHerz,Governance,Europe and Eurasia,Upper Middle Income Country,12104046
12642,Dept. of State,2013,BosniaandHerz,Humanitarian,Europe and Eurasia,Upper Middle Income Country,521716
12645,Dept. of State,2013,Botswana,Health and Population,Sub-Saharan Africa,Upper Middle Income Country,3679047
12648,Dept. of State,2013,Brazil,Agriculture,Western Hemisphere,Upper Middle Income Country,383958
12649,Dept. of State,2013,Brazil,Economic Growth,Western Hemisphere,Upper Middle Income Country,593992
12650,Dept. of State,2013,Brazil,Governance,Western Hemisphere,Upper Middle Income Country,4544269
12651,Dept. of State,2013,Brazil,Other,Western Hemisphere,Upper Middle Income Country,692723
12652,Dept. of State,2013,Bulgaria,Other,Europe and Eurasia,Upper Middle Income Country,104260
12653,Dept. of State,2013,BurkinaFaso,Economic Growth,Sub-Saharan Africa,Low Income Country,208850
12654,Dept. of State,2013,BurkinaFaso,Governance,Sub-Saharan Africa,Low Income Country,612106
12655,Dept. of State,2013,BurkinaFaso,Humanitarian,Sub-Saharan Africa,Low Income Country,846205
12656,Dept. of State,2013,Myanmar,Governance,East Asia and Oceania,Lower Middle Income Country,5886244
12657,Dept. of State,2013,Myanmar,Humanitarian,East Asia and Oceania,Lower Middle Income Country,189034
12658,Dept. of State,2013,Myanmar,Other,East Asia and Oceania,Lower Middle Income Country,547361
12659,Dept. of State,2013,Burundi,Governance,Sub-Saharan Africa,Low Income Country,498172
12660,Dept. of State,2013,Burundi,Humanitarian,Sub-Saharan Africa,Low Income Country,348502
12662,Dept. of State,2013,Cambodia,Economic Growth,East Asia and Oceania,Lower Middle Income Country,258188
12663,Dept. of State,2013,Cambodia,Governance,East Asia and Oceania,Lower Middle Income Country,2921329
12664,Dept. of State,2013,Cambodia,Other,East Asia and Oceania,Lower Middle Income Country,469122
12665,Dept. of State,2013,Cameroon,Governance,Sub-Saharan Africa,Lower Middle Income Country,256479
12666,Dept. of State,2013,Cameroon,Health and Population,Sub-Saharan Africa,Lower Middle Income Country,306537
12667,Dept. of State,2013,Cameroon,Humanitarian,Sub-Saharan Africa,Lower Middle Income Country,3191705
12668,Dept. of State,2013,CentralAfricanRep,Governance,Sub-Saharan Africa,Low Income Country,13343158
12669,Dept. of State,2013,CentralAfricanRep,Humanitarian,Sub-Saharan Africa,Low Income Country,6295470
12670,Dept. of State,2013,Chad,Governance,Sub-Saharan Africa,Low Income Country,445099
12671,Dept. of State,2013,Chad,Humanitarian,Sub-Saharan Africa,Low Income Country,6769385
12673,Dept. of State,2013,Chile,Governance,Western Hemisphere,High Income Country,477559
12675,Dept. of State,2013,HongKong,Governance,East Asia and Oceania,High Income Country,307599
12676,Dept. of State,2013,China,Agriculture,East Asia and Oceania,Upper Middle Income Country,137102
12677,Dept. of State,2013,China,Governance,East Asia and Oceania,Upper Middle Income Country,7504182
12679,Dept. of State,2013,China,Other,East Asia and Oceania,Upper Middle Income Country,529252
12680,Dept. of State,2013,Taiwan,Economic Growth,East Asia and Oceania,High Income Country,240586
12681,Dept. of State,2013,Colombia,Governance,Western Hemisphere,Upper Middle Income Country,193538334
12682,Dept. of State,2013,Colombia,Humanitarian,Western Hemisphere,Upper Middle Income Country,7319700
12685,Dept. of State,2013,DemRepCongo,Governance,Sub-Saharan Africa,Low Income Country,14158660
12686,Dept. of State,2013,DemRepCongo,Health and Population,Sub-Saharan Africa,Low Income Country,167521
12687,Dept. of State,2013,DemRepCongo,Humanitarian,Sub-Saharan Africa,Low Income Country,4598837
12690,Dept. of State,2013,Croatia,Economic Growth,Europe and Eurasia,High Income Country,103134
12691,Dept. of State,2013,Croatia,Governance,Europe and Eurasia,High Income Country,490662
12693,Dept. of State,2013,Cuba,Governance,Western Hemisphere,Upper Middle Income Country,3015643
12694,Dept. of State,2013,Cyprus,Governance,Europe and Eurasia,High Income Country,424316
12695,Dept. of State,2013,Djibouti,Governance,Sub-Saharan Africa,Lower Middle Income Country,2123201
